product_id,product_category,region,base_price,competitor_price,inventory,demand_score,sales_last_7_days,customer_rating,discount_percent,season,promotion,page_views,price_elasticity,recommended_price
P0756,Sports,West,6200.13,5085.98,205,54.5,44,3.9,38.0,Monsoon,1,2684,1.85,5953.87
P0757,Sports,West,2288.23,8260.56,138,76.8,68,2.7,33.7,Regular,0,7338,1.65,2974.7
P0758,Books,North,9402.76,7921.58,215,79.3,48,3.6,15.5,Regular,0,9042,0.82,9489.33
P0759,Home & Kitchen,East,265.48,4894.36,52,55.0,57,4.0,25.5,Regular,0,1535,1.87,345.12
P0760,Sports,South,7768.55,8907.29,130,37.5,75,4.8,37.7,Regular,0,2873,0.86,7893.48
P0761,Books,West,6327.01,1358.93,243,97.6,22,3.0,8.5,Festival,1,722,0.42,6183.39
P0762,Fashion,South,3860.84,2815.25,11,69.7,132,4.5,2.4,Monsoon,1,4472,1.99,4070.31
P0763,Home & Kitchen,North,694.79,8724.72,468,46.7,267,2.8,21.5,Regular,0,1464,1.78,903.23
P0764,Sports,West,6349.37,4080.9,457,35.2,287,3.1,5.7,Summer,0,6165,1.09,5428.92
P0765,Electronics,East,3979.01,10305.79,276,75.8,120,3.1,7.5,Summer,0,3944,1.43,5172.71
P0766,Fashion,South,9375.42,4991.73,389,31.8,246,4.7,35.7,Festival,1,3896,1.44,8022.6
P0767,Fashion,West,5511.5,8352.78,375,25.5,56,3.0,0.3,Monsoon,0,9436,0.63,5705.57
P0768,Books,North,9408.58,4331.81,41,57.7,38,4.5,32.7,Monsoon,1,2074,0.64,8816.4
P0769,Fashion,East,2360.74,4565.52,491,36.1,245,3.7,20.7,Monsoon,0,1407,1.1,2692.9
P0770,Home & Kitchen,South,7312.11,4131.35,215,66.6,21,5.0,22.4,Festival,0,7526,1.85,7514.31
P0771,Sports,South,6249.04,7600.86,169,20.6,110,4.6,26.9,Monsoon,1,8098,0.32,6155.43
P0772,Sports,West,7446.2,5830.38,129,68.9,94,4.3,17.3,Monsoon,1,618,1.63,7169.5
P0773,Electronics,East,2303.75,9919.79,341,35.5,136,4.7,4.6,Regular,0,6540,0.4,2994.88
P0774,Books,East,6716.95,2769.19,196,10.0,231,4.1,4.1,Monsoon,1,7519,1.11,5037.71
P0775,Electronics,East,5080.8,1217.81,222,21.4,8,4.6,30.2,Regular,1,1995,1.38,3810.6
P0776,Fashion,East,7479.68,4238.46,218,94.0,290,3.2,8.8,Regular,1,8588,1.47,6925.73
P0777,Electronics,North,3405.04,6544.48,66,88.1,251,2.7,1.1,Monsoon,1,457,0.4,4426.55
P0778,Home & Kitchen,East,8922.56,9063.45,332,31.0,87,4.0,39.2,Summer,0,4278,1.01,8855.94
P0779,Sports,South,1026.15,3752.75,449,80.1,204,3.6,39.2,Winter,1,8855,1.29,1334.0
P0780,Fashion,South,8110.46,6927.08,385,64.8,219,3.6,15.1,Summer,1,7181,0.41,7535.73
P0781,Electronics,North,8640.93,3794.05,165,97.4,241,3.8,1.0,Monsoon,0,8347,0.53,8211.8
P0782,Books,South,8209.07,6549.71,70,43.6,258,3.4,29.1,Monsoon,0,2268,1.43,8284.08
P0783,Home & Kitchen,South,5224.72,9311.22,290,71.3,109,4.1,33.2,Summer,0,7761,1.19,6628.88
P0784,Home & Kitchen,East,4496.17,2567.61,243,15.7,256,2.6,5.0,Monsoon,1,4407,0.58,3623.37
P0785,Electronics,South,9963.37,4351.77,24,45.7,282,4.9,5.4,Regular,1,543,1.21,9006.41
P0786,Sports,North,2445.89,10430.5,192,96.7,220,4.8,32.9,Festival,0,3918,1.85,3179.66
P0787,Electronics,East,5559.38,9143.51,86,58.5,83,4.8,36.9,Monsoon,0,4435,0.33,6598.59
P0788,Fashion,West,6772.62,6007.08,367,35.9,107,3.4,31.6,Monsoon,0,5483,1.39,5929.4
P0789,Electronics,East,7068.5,5511.6,206,20.8,69,3.8,8.0,Summer,0,6278,0.43,6426.86
P0790,Home & Kitchen,North,2199.44,3117.08,412,73.3,97,4.9,16.5,Regular,0,1488,0.31,2404.7
P0791,Electronics,East,6609.14,5517.6,136,68.0,212,4.8,24.0,Summer,0,1402,0.56,6719.05
P0792,Sports,East,8220.02,8933.23,41,43.7,286,4.5,6.4,Summer,1,8286,1.02,8988.38
P0793,Books,North,690.18,7251.0,136,95.6,237,3.5,8.4,Monsoon,0,4960,1.66,897.23
P0794,Beauty,East,9132.91,3173.25,81,12.0,8,3.9,11.3,Regular,1,2430,0.78,6849.68
P0795,Electronics,North,489.14,2259.11,93,37.3,294,4.5,20.4,Monsoon,0,4610,1.36,635.88
P0796,Sports,North,3688.52,2916.95,465,92.9,189,3.2,20.4,Monsoon,1,249,1.0,3543.86
P0797,Sports,West,354.97,1931.91,406,38.9,81,4.1,32.6,Monsoon,0,4474,0.7,461.46
P0798,Books,South,956.02,1167.01,257,32.7,108,4.6,30.1,Monsoon,0,7897,1.17,1013.69
P0799,Home & Kitchen,South,9129.45,4505.49,348,58.1,67,4.3,36.5,Festival,0,4847,1.66,9152.59
P0800,Sports,East,3677.64,1349.25,198,84.1,174,3.7,33.3,Winter,0,6850,1.72,3411.8
P0801,Sports,East,4362.76,1954.14,180,19.3,43,4.0,10.2,Regular,0,7576,1.74,3421.8
P0802,Sports,West,2310.37,5828.39,37,94.9,187,5.0,13.3,Festival,0,6070,0.88,3003.48
P0803,Sports,West,6051.54,1878.66,62,81.6,200,4.0,20.0,Winter,1,2818,1.65,5866.16
P0804,Fashion,West,6029.07,839.24,471,26.3,39,4.5,0.6,Winter,0,2457,0.66,4521.8
P0805,Fashion,North,3847.56,3455.45,205,74.1,220,4.3,36.2,Winter,1,5547,1.56,4002.12
P0806,Home & Kitchen,West,3463.74,2453.69,32,44.6,4,4.3,1.8,Festival,0,3841,1.91,3772.17
P0807,Electronics,West,8872.65,5497.95,39,46.2,121,4.3,12.9,Regular,1,3343,0.32,8563.51
P0808,Sports,East,3956.19,1236.43,491,80.5,77,3.6,22.8,Summer,0,2896,1.05,3485.19
P0809,Books,West,5036.31,7938.27,129,96.7,179,3.7,20.7,Winter,0,7892,1.4,6296.77
P0810,Electronics,North,2976.39,9532.33,398,21.4,133,3.7,26.2,Summer,0,6558,1.49,3869.31
P0811,Books,North,7910.34,7852.25,325,47.9,229,2.6,21.1,Summer,1,3361,0.6,7992.79
P0812,Electronics,East,4094.99,5678.78,46,53.3,276,3.1,9.2,Monsoon,0,9679,1.95,4939.94
P0813,Home & Kitchen,West,5233.39,9062.09,89,43.9,152,2.9,8.0,Summer,0,176,1.35,6323.18
P0814,Sports,West,2682.9,7351.56,397,42.7,164,4.7,36.3,Monsoon,0,5656,0.58,3487.77
P0815,Sports,North,9879.06,288.89,192,14.7,290,3.2,10.6,Regular,0,9862,0.33,7409.3
P0816,Beauty,West,3056.66,4247.01,115,71.7,109,2.8,11.2,Regular,0,7744,1.63,3511.51
P0817,Books,West,7753.28,8961.82,275,49.3,126,2.8,16.5,Monsoon,0,3369,0.44,8142.62
P0818,Electronics,West,4389.46,3749.26,487,27.5,240,4.2,5.6,Regular,1,8723,0.54,3722.94
P0819,Electronics,South,2220.93,543.42,445,83.4,146,2.5,20.3,Winter,0,5481,1.28,1882.8
P0820,Fashion,East,8037.24,7880.57,329,82.2,252,3.7,26.6,Regular,1,4428,1.33,8276.72
P0821,Beauty,South,3469.35,8457.03,109,53.8,183,2.8,31.4,Monsoon,0,7219,1.47,4510.16
P0822,Fashion,East,8678.89,1837.33,410,36.9,72,4.6,28.5,Winter,0,2171,0.97,6588.94
P0823,Fashion,North,9169.52,5725.35,324,67.4,219,4.9,5.9,Summer,1,3185,1.62,8720.17
P0824,Fashion,West,8626.27,2160.98,45,35.9,207,4.9,18.2,Summer,0,6540,1.96,7800.8
P0825,Books,East,543.08,7602.5,219,31.2,173,3.6,1.5,Summer,0,6190,0.76,706.0
P0826,Books,South,7916.26,2982.4,75,75.7,141,4.1,0.7,Monsoon,1,288,1.5,7443.47
P0827,Home & Kitchen,West,4231.13,3443.34,60,13.6,272,4.0,17.6,Summer,0,1470,1.88,4144.12
P0828,Home & Kitchen,North,8762.48,8900.1,411,18.5,214,3.4,10.1,Regular,0,390,1.47,7576.65
P0829,Fashion,East,6451.95,5095.65,240,10.6,269,3.6,27.3,Summer,0,7570,1.46,5618.4
P0830,Beauty,East,8369.7,7091.87,285,23.8,20,2.7,29.0,Festival,0,5037,0.68,8585.71
P0831,Electronics,East,5094.43,4332.49,479,16.2,66,4.5,35.8,Festival,0,9728,1.21,4619.22
P0832,Books,West,5443.25,3255.43,109,99.6,147,3.1,30.4,Summer,0,4125,1.26,5751.55
P0833,Beauty,South,1615.0,6634.93,394,36.0,165,3.7,1.9,Summer,0,5462,1.49,2099.5
P0834,Sports,South,7883.08,1778.13,379,23.4,6,3.7,14.9,Festival,1,8974,1.99,5983.38
P0835,Books,East,4310.02,4029.36,166,31.7,14,3.9,10.9,Summer,0,3528,0.36,4113.47
P0836,Books,North,5100.79,2337.26,195,94.3,132,4.5,15.4,Winter,0,8403,0.41,5095.29
P0837,Home & Kitchen,North,7893.96,7360.6,13,56.8,243,4.2,6.4,Festival,0,7720,0.43,9258.0
P0838,Electronics,South,6068.68,9924.24,64,42.8,231,4.2,3.9,Monsoon,1,2545,1.56,7314.86
P0839,Electronics,North,2170.77,10453.67,385,88.6,228,3.8,20.8,Festival,1,7912,0.53,2822.0
P0840,Sports,South,5984.28,4826.86,309,45.5,162,2.7,28.8,Regular,1,8102,1.36,5504.7
P0841,Sports,East,4194.8,2786.11,229,40.2,283,3.5,28.1,Winter,1,8373,0.85,3750.51
P0842,Books,South,4801.35,4750.0,311,28.7,263,4.9,18.0,Monsoon,0,1907,1.08,4637.66
P0843,Fashion,South,477.45,8923.82,192,44.0,131,5.0,20.9,Summer,0,9484,0.67,620.69
P0844,Home & Kitchen,East,2258.29,2305.98,74,38.5,225,4.3,20.7,Regular,0,8913,1.77,2448.1
P0845,Home & Kitchen,North,2954.17,10005.63,297,71.0,258,3.1,27.7,Regular,0,554,1.3,3840.42
P0846,Books,South,7187.01,3708.05,291,36.1,234,2.8,1.9,Winter,0,7517,1.91,6414.64
P0847,Beauty,South,312.63,10353.49,486,61.9,24,3.5,28.4,Monsoon,0,2206,1.28,406.42
P0848,Fashion,East,4206.02,8834.44,173,15.9,271,4.6,23.3,Regular,0,9503,0.51,5096.05
P0849,Books,North,9255.46,8524.45,66,27.2,95,4.3,7.9,Monsoon,1,8534,0.59,9312.43
P0850,Fashion,South,1296.43,3460.78,353,46.7,142,4.7,2.0,Monsoon,0,4973,1.98,1685.36
P0851,Fashion,East,5260.96,270.58,446,94.3,182,4.0,4.3,Regular,0,9301,1.53,4235.1
P0852,Fashion,South,7907.92,4123.61,18,44.0,206,2.8,21.0,Monsoon,0,5604,0.38,7467.52
P0853,Books,West,9436.81,3294.67,168,69.8,81,2.8,30.3,Winter,0,5788,1.5,8717.04
P0854,Home & Kitchen,East,7518.41,565.94,424,33.0,274,2.6,13.4,Regular,0,2845,1.0,5638.81
P0855,Home & Kitchen,North,7261.54,5395.37,249,21.4,276,3.9,15.2,Winter,0,9443,0.82,6596.95
P0856,Fashion,North,8299.58,4339.28,339,15.3,208,3.1,37.4,Winter,0,6950,0.56,6873.48
P0857,Beauty,North,4572.77,6728.62,12,37.5,296,4.3,8.5,Monsoon,0,2210,1.73,5390.82
P0858,Electronics,North,8097.28,6590.64,158,24.2,39,4.2,4.1,Monsoon,0,7383,0.41,7064.35
P0859,Books,South,278.05,1426.11,40,25.7,288,3.3,13.7,Regular,1,7721,0.79,361.46
P0860,Electronics,South,9260.7,10262.28,52,78.5,124,2.9,29.8,Summer,0,6271,0.82,10884.24
P0861,Beauty,North,4544.4,2109.13,89,11.4,283,2.8,25.0,Regular,0,8960,0.57,3796.97
P0862,Books,North,5623.13,4775.23,32,60.2,180,4.3,16.6,Winter,1,9119,1.16,6121.25
P0863,Fashion,North,2697.85,5217.37,200,44.2,97,3.6,38.6,Monsoon,1,3317,0.32,3245.4
P0864,Home & Kitchen,South,7476.8,8570.81,450,55.6,191,3.3,29.4,Winter,0,4547,0.81,7833.94
P0865,Electronics,North,951.03,1204.05,212,60.7,74,4.6,2.5,Festival,1,7026,1.89,1111.27
P0866,Sports,North,8751.83,4603.61,474,38.2,273,4.0,29.8,Festival,1,8305,0.83,7443.0
P0867,Sports,West,8315.54,6666.14,208,36.6,49,3.8,1.0,Winter,1,2749,0.91,7685.48
P0868,Beauty,West,2317.39,2400.41,468,76.0,210,4.4,26.0,Summer,1,5594,1.1,2355.39
P0869,Fashion,North,8131.38,6655.47,311,88.4,116,4.5,8.4,Summer,1,422,1.25,8269.74
P0870,Electronics,East,7906.31,9712.22,108,27.3,23,4.2,27.9,Regular,0,4077,1.67,8045.72
P0871,Fashion,North,6395.72,10474.39,234,18.8,98,3.6,12.4,Regular,0,8547,0.62,7081.03
P0872,Electronics,West,3860.5,514.9,430,90.8,190,3.4,34.9,Regular,0,2564,1.78,3092.39
P0873,Beauty,East,2860.69,2611.27,105,41.5,182,4.4,13.5,Monsoon,0,981,1.59,2784.85
P0874,Beauty,East,2471.48,3382.37,33,59.6,148,3.8,24.8,Summer,0,7521,1.53,3049.35
P0875,Sports,North,3322.37,4298.98,131,42.4,23,4.3,11.4,Winter,1,2040,0.45,3588.32
P0876,Fashion,West,9054.87,2680.09,342,21.3,105,4.7,36.7,Festival,1,3706,0.34,7636.14
P0877,Books,West,960.88,2280.0,14,63.0,163,4.8,31.2,Summer,0,9657,1.31,1249.14
P0878,Sports,East,8322.94,10031.0,110,57.3,67,3.2,9.7,Summer,0,6840,1.77,9194.49
P0879,Fashion,North,3619.12,9659.14,171,28.3,290,3.0,38.0,Summer,0,8603,1.29,4704.86
P0880,Sports,South,5311.67,664.96,470,50.7,289,3.2,14.3,Regular,0,5433,0.66,3983.75
P0881,Books,South,7985.96,3676.55,261,81.7,46,4.4,26.1,Monsoon,0,765,0.45,7478.9
P0882,Home & Kitchen,West,8866.89,4361.13,299,63.1,81,3.4,29.7,Winter,0,9887,1.49,8229.68
P0883,Home & Kitchen,South,3578.86,2646.63,281,18.7,147,2.9,0.9,Regular,0,8784,1.53,3153.95
P0884,Home & Kitchen,West,4726.07,6669.97,69,59.3,222,2.7,38.4,Monsoon,0,1597,0.59,5765.81
P0885,Home & Kitchen,West,4262.26,6788.73,275,73.2,15,3.3,13.8,Summer,0,8042,0.35,5157.09
P0886,Electronics,West,329.86,8957.2,392,81.3,121,2.8,7.6,Monsoon,0,701,0.99,428.82
P0887,Home & Kitchen,South,3100.24,7825.77,192,66.6,78,2.9,34.0,Regular,0,1100,1.29,4030.31
P0888,Books,West,4700.05,5779.36,321,23.7,295,4.2,28.1,Summer,0,4792,1.5,4861.69
P0889,Beauty,East,4228.72,6925.02,408,73.9,241,2.5,3.5,Regular,1,5094,1.68,4827.36
P0890,Beauty,North,7274.91,3007.56,142,71.0,18,2.8,4.7,Winter,0,5106,1.34,6802.42
P0891,Electronics,North,3971.08,6300.34,347,12.2,256,4.6,28.6,Summer,0,9044,0.49,4364.58
P0892,Home & Kitchen,West,4995.89,5228.83,109,47.1,277,4.6,3.0,Monsoon,0,7311,1.46,5024.12
P0893,Home & Kitchen,North,4410.16,1556.11,38,40.0,27,3.3,36.7,Regular,0,1730,1.97,3906.69
P0894,Home & Kitchen,South,7458.14,2683.06,384,70.2,2,2.7,29.7,Festival,1,9849,1.84,6684.12
P0895,Sports,South,8657.13,3190.28,114,29.5,295,4.3,13.4,Monsoon,0,3572,1.78,6961.04
P0896,Fashion,North,5412.51,9718.87,436,63.2,239,3.4,14.5,Monsoon,1,2107,0.81,6183.73
P0897,Sports,South,7936.44,2557.59,37,92.2,13,2.6,20.3,Summer,0,2771,1.58,8158.16
P0898,Fashion,North,3108.51,3165.0,358,81.8,184,2.9,14.4,Monsoon,0,4871,1.75,3167.88
P0899,Home & Kitchen,North,5505.42,3991.73,235,92.9,194,2.8,31.3,Regular,1,2613,1.45,5445.35
P0900,Home & Kitchen,North,3583.25,7029.83,321,98.1,56,4.0,39.0,Festival,1,252,0.73,4658.23
P0901,Sports,West,4259.17,1400.22,270,11.0,230,4.7,23.4,Winter,1,991,1.92,3294.71
P0902,Sports,North,7377.66,10024.71,186,66.0,28,4.5,17.8,Festival,0,638,1.07,9305.54
P0903,Fashion,West,8840.29,9112.69,344,47.2,71,3.9,8.9,Regular,0,8812,0.52,9021.9
P0904,Beauty,North,1390.65,6136.87,69,87.4,210,3.6,26.1,Summer,1,8437,0.49,1807.85
P0905,Fashion,North,6419.46,7136.07,337,32.7,184,4.0,27.4,Regular,0,9587,1.4,6493.54
P0906,Sports,North,5905.01,351.94,5,98.3,41,3.6,27.4,Monsoon,1,8659,1.04,5348.13
P0907,Books,South,1360.47,3677.91,137,65.2,260,3.1,1.1,Summer,1,1692,0.46,1768.61
P0908,Sports,West,2276.56,8391.21,84,81.4,84,4.2,36.0,Winter,1,1415,1.56,2959.53
P0909,Books,West,3247.82,979.62,275,17.7,46,4.7,13.5,Winter,1,7606,1.66,2536.37
P0910,Electronics,North,1835.92,3093.48,245,26.5,159,3.4,29.8,Regular,0,58,1.53,2080.59
P0911,Sports,North,2588.55,6220.26,32,78.3,7,4.6,30.4,Monsoon,0,581,0.64,3365.12
P0912,Electronics,South,2822.49,2826.18,227,12.0,136,3.6,26.0,Winter,0,9794,1.47,2697.1
P0913,Beauty,South,3489.6,9818.65,27,83.5,183,3.5,15.8,Festival,0,1085,0.32,4536.48
P0914,Fashion,South,7544.03,1532.53,500,11.3,197,2.6,24.3,Summer,0,1667,0.82,5658.02
P0915,Books,West,5804.74,8409.11,113,69.1,172,4.2,1.6,Festival,0,6772,0.98,7335.38
P0916,Fashion,West,9865.22,5422.03,111,42.9,276,4.5,30.5,Winter,1,3766,1.72,8671.95
P0917,Electronics,West,4264.41,7923.41,149,65.0,78,4.2,4.0,Winter,1,6125,0.96,5330.11
P0918,Books,North,7587.88,3386.58,373,72.6,178,2.9,15.9,Regular,0,1126,0.32,6240.2
P0919,Fashion,West,8740.39,5489.53,358,40.8,27,2.8,4.1,Regular,0,7653,0.9,7357.19
P0920,Sports,East,6853.99,9022.54,401,19.7,120,3.9,33.5,Summer,1,4065,1.15,6602.68
P0921,Home & Kitchen,East,4236.27,4998.18,402,16.3,281,3.5,22.0,Regular,1,7179,1.91,3614.7
P0922,Electronics,South,7585.23,3892.31,143,63.0,196,3.6,27.6,Monsoon,1,3012,1.9,6758.14
P0923,Fashion,West,2195.94,5713.12,288,56.9,277,4.9,27.3,Summer,0,4890,0.61,2854.72
P0924,Electronics,East,3410.01,7583.18,302,76.8,18,4.3,33.7,Monsoon,1,962,0.61,4433.01
P0925,Electronics,South,5557.52,4757.57,484,55.9,295,3.5,5.3,Regular,0,4199,0.58,5080.9
P0926,Books,West,5839.01,9869.21,103,48.0,271,2.5,26.4,Summer,1,4120,1.64,6752.75
P0927,Books,North,416.99,3223.84,321,45.8,53,2.6,23.0,Winter,1,5749,0.31,542.09
P0928,Home & Kitchen,East,9462.12,5086.78,127,12.4,294,4.2,1.2,Festival,1,5972,0.52,8542.19
P0929,Sports,North,7026.95,7991.49,324,40.2,52,4.6,8.1,Winter,0,8585,1.21,7391.86
P0930,Electronics,West,5057.9,7291.73,291,97.8,216,4.3,10.7,Monsoon,1,9434,0.72,6027.01
P0931,Fashion,East,9344.65,9092.78,85,88.6,72,3.5,2.9,Winter,0,5330,0.46,10312.51
P0932,Beauty,West,4503.14,10467.07,499,39.6,28,2.6,14.2,Winter,0,8944,0.91,5695.13
P0933,Electronics,North,9808.27,4585.18,461,62.9,252,4.9,1.1,Festival,1,1948,0.77,9047.5
P0934,Electronics,East,5220.39,1327.08,14,86.3,35,5.0,22.1,Festival,0,6605,1.17,5503.27
P0935,Home & Kitchen,North,1320.0,493.89,12,49.7,201,3.9,8.5,Winter,0,8440,1.96,1296.3
P0936,Sports,West,7695.05,7681.37,409,11.6,249,2.7,11.5,Festival,1,3282,0.51,7258.08
P0937,Beauty,West,6853.2,9199.82,209,16.7,99,3.9,36.4,Winter,1,2872,0.93,7081.48
P0938,Books,North,7775.27,2457.75,319,55.9,140,4.7,20.1,Summer,1,4534,1.88,6532.87
P0939,Books,East,9524.13,1815.18,438,97.2,83,4.2,10.8,Winter,0,8715,1.79,8405.7
P0940,Fashion,North,7809.6,821.96,201,72.4,48,4.3,23.9,Regular,1,5550,0.97,6069.28
P0941,Beauty,West,6191.1,8670.29,202,16.4,278,2.7,8.1,Festival,0,1704,1.49,7137.89
P0942,Books,North,8601.63,3393.46,34,27.0,248,2.8,3.0,Festival,1,641,0.45,8212.63
P0943,Fashion,West,6797.82,4325.51,483,79.4,177,2.8,0.8,Monsoon,0,1898,1.51,6392.01
P0944,Sports,North,4199.57,5368.38,405,85.7,52,4.8,38.1,Monsoon,1,5241,1.95,4447.95
P0945,Fashion,East,8879.07,8843.16,463,65.6,79,3.8,29.0,Regular,0,3091,1.21,8633.35
P0946,Books,East,2374.62,6896.6,24,68.0,64,4.5,32.0,Festival,1,217,1.15,3087.01
P0947,Home & Kitchen,North,7203.48,6527.47,52,12.6,8,2.8,39.2,Festival,0,4429,0.62,7854.52
P0948,Home & Kitchen,North,8839.32,1992.94,461,84.6,214,4.8,37.3,Monsoon,0,7711,1.38,7537.54
P0949,Home & Kitchen,East,7366.9,5476.12,134,80.9,25,4.6,29.5,Monsoon,0,7017,1.3,7374.74
P0950,Books,West,7033.3,7562.73,297,33.3,256,3.1,27.8,Winter,1,7333,1.41,6987.58
P0951,Home & Kitchen,East,7575.86,10224.05,389,73.8,243,4.7,13.5,Festival,0,4060,0.34,8899.37
P0952,Beauty,West,4757.54,2258.51,136,29.3,198,3.2,4.2,Festival,0,5036,1.23,4246.34
P0953,Sports,North,8766.87,278.49,360,13.6,94,3.0,22.9,Winter,0,3898,1.31,6575.15
P0954,Fashion,North,2193.68,957.11,58,28.1,207,3.2,23.1,Festival,1,2231,0.65,2101.39
P0955,Fashion,West,1448.39,4058.8,382,26.1,15,4.8,38.1,Regular,0,9896,0.65,1882.91
P0956,Books,North,2997.99,8648.02,285,40.4,178,4.8,17.7,Monsoon,0,882,0.77,3897.39
P0957,Home & Kitchen,West,5409.46,253.71,391,47.7,75,3.3,27.6,Monsoon,0,1071,1.51,4057.1
P0958,Home & Kitchen,South,5203.51,4893.46,269,55.8,104,4.3,23.0,Monsoon,1,3542,1.33,4967.65
P0959,Electronics,East,8241.87,3577.66,474,52.9,294,4.2,7.1,Summer,0,9136,1.74,6868.61
P0960,Sports,South,4164.77,721.61,219,34.4,168,4.5,23.7,Regular,1,9757,0.8,3123.58
P0961,Beauty,West,4946.58,4826.44,464,12.6,115,3.2,21.6,Regular,1,338,1.85,4288.08
P0962,Fashion,East,331.0,2809.01,462,64.5,39,3.8,19.8,Winter,0,7866,1.56,430.3
P0963,Electronics,West,4215.44,3811.45,294,45.6,273,4.2,20.5,Summer,0,1126,0.97,4089.01
P0964,Electronics,East,6548.19,7461.95,47,36.9,135,2.6,6.6,Festival,1,1421,0.46,7511.14
P0965,Books,East,351.98,5562.41,78,88.0,232,3.4,18.5,Regular,1,1124,0.74,457.57
P0966,Fashion,East,2952.64,1466.36,354,77.2,39,4.2,24.2,Summer,1,4984,1.93,2530.79
P0967,Books,East,2237.97,10101.8,282,87.2,291,3.1,19.6,Summer,0,89,0.83,2909.36
P0968,Beauty,West,611.46,6742.6,330,54.5,47,4.9,19.5,Regular,0,4324,0.86,794.9
P0969,Electronics,East,4896.75,8083.76,246,21.8,36,2.6,3.1,Winter,0,232,0.62,5530.31
P0970,Electronics,East,1980.89,997.48,134,72.7,95,4.9,7.6,Summer,0,5546,1.67,1926.48
P0971,Sports,South,7482.2,665.64,354,28.5,13,3.0,12.8,Monsoon,0,8738,0.77,5611.65
P0972,Beauty,North,8509.69,380.7,198,49.7,146,2.6,16.8,Summer,0,8838,0.86,6509.99
P0973,Electronics,North,5546.73,2128.35,36,15.9,65,3.2,23.8,Festival,0,2558,1.0,5410.24
P0974,Beauty,South,9820.73,4456.69,110,84.3,228,4.5,34.5,Regular,0,8926,1.04,9128.36
P0975,Fashion,South,4614.69,9837.73,404,21.3,242,4.4,6.4,Festival,0,8122,1.0,5774.95
P0976,Home & Kitchen,West,5231.01,4896.86,208,91.3,8,3.0,0.6,Winter,0,368,1.16,5674.61
P0977,Electronics,West,9894.33,3175.43,5,87.8,43,3.0,18.0,Monsoon,1,9677,1.68,9489.08
P0978,Sports,West,2469.17,5979.17,249,51.8,244,4.1,17.3,Regular,0,2453,1.69,3209.92
P0979,Fashion,South,9436.95,1335.16,76,77.0,181,3.6,22.1,Summer,0,778,1.66,8980.04
P0980,Beauty,South,619.81,6470.1,436,65.8,85,4.5,33.3,Monsoon,0,1337,0.47,805.75
P0981,Books,East,4574.59,6046.22,310,82.3,155,2.6,32.1,Summer,0,4051,1.66,5340.4
P0982,Fashion,West,886.03,8353.37,401,48.9,275,4.0,4.0,Winter,0,5656,0.5,1151.84
P0983,Electronics,West,7346.5,10362.62,19,80.7,23,4.3,37.4,Regular,0,8802,0.51,9102.94
P0984,Beauty,West,6162.41,2769.01,57,51.6,115,5.0,4.4,Winter,0,1425,1.91,6169.59
P0985,Home & Kitchen,North,7125.02,5439.65,432,94.7,299,4.2,25.4,Winter,1,9707,1.69,6957.93
P0986,Fashion,East,3869.91,9559.49,12,53.8,99,3.1,26.9,Winter,0,74,1.24,5030.88
P0987,Electronics,West,3820.92,8283.16,334,51.6,104,2.8,27.2,Winter,0,1204,1.79,4967.2
P0988,Sports,West,644.13,5210.03,50,80.7,51,4.1,10.6,Summer,1,1509,1.98,837.37
P0989,Books,West,3629.46,9936.24,329,83.9,112,3.8,13.2,Festival,0,5157,1.34,4718.3
P0990,Beauty,North,9307.03,770.68,118,59.9,244,4.7,21.9,Summer,1,4756,1.34,7222.07
P0991,Fashion,North,3916.42,9787.91,151,26.2,169,4.3,8.0,Monsoon,0,9462,1.58,5091.35
P0992,Fashion,South,8347.4,701.24,499,52.1,72,3.8,0.8,Winter,0,2206,0.69,6260.55
P0993,Home & Kitchen,East,8454.79,5828.18,170,97.1,139,3.5,22.5,Monsoon,0,6029,0.58,8722.92
P0994,Home & Kitchen,South,3857.76,9369.35,383,77.8,231,3.5,18.6,Summer,1,7993,1.59,5015.09
P0995,Sports,East,6393.49,2891.28,143,83.0,239,3.1,26.3,Winter,0,6092,0.89,6263.75
P0996,Books,North,1134.64,5053.6,121,13.0,253,2.5,5.9,Summer,0,8961,0.53,1475.03
P0997,Sports,West,1216.05,3527.07,303,52.1,49,3.9,33.6,Winter,0,7536,0.84,1580.86
P0998,Electronics,South,676.85,10006.13,280,68.2,72,3.0,5.8,Summer,0,1155,0.91,879.91
P0999,Electronics,West,5893.95,8680.02,408,84.7,263,3.0,35.7,Regular,1,3819,1.94,6619.03
P1000,Sports,South,4375.5,7496.9,281,14.4,222,2.8,18.0,Festival,0,2529,1.49,5205.58
P1001,Books,North,5570.72,6244.31,342,86.7,77,3.0,22.0,Festival,1,4781,1.2,6461.07
P1002,Sports,North,5306.52,8648.51,317,59.4,62,2.6,35.9,Winter,0,3222,1.95,6457.31
P1003,Books,North,3631.99,4228.2,182,27.8,157,4.2,12.0,Regular,1,8235,1.84,3621.55
P1004,Books,South,6839.24,4798.74,334,38.6,294,3.5,7.3,Monsoon,0,7118,1.17,6131.63
P1005,Beauty,East,7633.32,7713.62,358,35.4,125,3.9,17.8,Regular,1,6607,1.84,6742.36
P1006,Books,South,343.36,3872.03,158,57.8,229,4.1,9.8,Winter,0,3380,0.99,446.37
P1007,Home & Kitchen,East,2230.97,839.46,418,14.7,161,4.9,21.1,Regular,1,6072,0.69,1673.23
